date,close,volume,open,high,low
4/26/17,143.68,19998050,144.47,144.6,143.3762
4/25/17,144.53,18325720,143.91,144.9,143.87
4/24/17,143.64,17117710,143.5,143.95,143.18
4/21/17,142.27,17290900,142.44,142.68,141.85
4/20/17,142.44,23294040,141.22,142.92,141.16
4/19/17,140.68,17302160,141.88,142,140.45
4/18/17,141.2,14676420,141.41,142.04,141.11
4/17/17,141.83,16529130,141.48,141.88,140.87
4/13/17,141.05,17775510,141.91,142.38,141.05
4/12/17,141.8,20320420,141.6,142.15,141.01
4/11/17,141.63,30341520,142.94,143.35,140.06
4/10/17,143.17,18904680,143.6,143.8792,142.9
4/7/17,143.34,16658660,143.73,144.18,143.27
4/6/17,143.66,21131040,144.29,144.52,143.45
4/5/17,144.02,27649500,144.22,145.46,143.81
4/4/17,144.77,19865300,143.25,144.89,143.17
4/3/17,143.7,19970040,143.71,144.12,143.05
3/31/17,143.66,19576480,143.72,144.27,143.01
3/30/17,143.93,21189000,144.19,144.5,143.5
3/29/17,144.12,29174040,143.68,144.49,143.19
3/28/17,143.8,33348400,140.91,144.04,140.62
3/27/17,140.88,23531670,139.39,141.22,138.62
3/24/17,140.64,22355140,141.5,141.74,140.35
3/23/17,140.92,20299310,141.26,141.5844,140.61
3/22/17,141.42,25804820,139.845,141.6,139.76
3/21/17,139.84,39461130,142.11,142.8,139.73
3/20/17,141.46,21258100,140.4,141.5,140.23
3/17/17,139.99,43700570,141,141,139.89
3/16/17,140.69,19173780,140.72,141.02,140.26
3/15/17,140.46,25676720,139.41,140.7501,139.025
3/14/17,138.99,15281850,139.3,139.65,138.84
3/13/17,139.2,17048800,138.85,139.43,138.82
3/10/17,139.14,19578920,139.25,139.3571,138.64
3/9/17,138.68,22117750,138.74,138.79,137.05
3/8/17,139,18695500,138.95,139.8,138.82
3/7/17,139.52,17439210,139.06,139.98,138.79
3/6/17,139.34,21229890,139.365,139.77,138.5959
3/3/17,139.78,21555370,138.78,139.83,138.59
3/2/17,138.96,26170690,140,140.2786,138.76
3/1/17,139.79,36362440,137.89,140.15,137.595
2/28/17,136.99,23446340,137.08,137.435,136.7
2/27/17,136.93,20222210,137.14,137.435,136.28
2/24/17,136.66,21754600,135.91,136.66,135.28
2/23/17,136.53,20762360,137.38,137.48,136.3
2/22/17,137.11,20769030,136.43,137.12,136.11
2/21/17,136.7,24487200,136.23,136.75,135.98
2/17/17,135.72,22163280,135.1,135.83,135.1
2/16/17,135.345,22539860,135.67,135.9,134.8398
2/15/17,135.51,35578640,135.52,136.27,134.62
2/14/17,135.02,33054500,133.47,135.09,133.25
2/13/17,133.29,22989980,133.08,133.82,132.75
2/10/17,132.12,20046250,132.46,132.94,132.05
2/9/17,132.42,28321440,131.65,132.445,131.12
2/8/17,132.04,22941650,131.35,132.22,131.22
2/7/17,131.53,38158410,130.54,132.09,130.45
2/6/17,130.29,26784530,129.13,130.5,128.9
2/3/17,129.08,24460160,128.31,129.19,128.16
2/2/17,128.53,33671250,127.975,129.39,127.78
2/1/17,128.75,111837300,127.03,130.49,127.01
1/31/17,121.35,47767760,121.15,121.39,120.62
1/30/17,121.63,30327110,120.93,121.63,120.66
1/27/17,121.95,20495340,122.14,122.35,121.6
1/26/17,121.94,26320740,121.67,122.44,121.6
1/25/17,121.88,32417410,120.42,122.1,120.28
1/24/17,119.97,23191150,119.55,120.1,119.5
1/23/17,120.08,21982000,120,120.81,119.77
1/20/17,120,29922650,120.45,120.45,119.7346
1/19/17,119.78,25554290,119.4,120.09,119.37
1/18/17,119.99,23687350,120,120.5,119.71
1/17/17,120,34412090,118.34,120.24,118.22
1/13/17,119.04,26083030,119.11,119.62,118.81
1/12/17,119.25,27057550,118.895,119.3,118.21
1/11/17,119.75,27453130,118.74,119.93,118.6
1/10/17,119.11,24432660,118.77,119.38,118.3
1/9/17,118.99,33420290,117.95,119.43,117.94
1/6/17,117.91,31714820,116.78,118.16,116.47
1/5/17,116.61,22115100,115.92,116.8642,115.81
1/4/17,116.02,21081620,115.85,116.51,115.75
1/3/17,116.15,28769220,115.8,116.33,114.76
12/30/16,115.82,30555900,116.65,117.2,115.43
12/29/16,116.73,14979680,116.45,117.1095,116.4
12/28/16,116.76,20686510,117.52,118.0166,116.2
12/27/16,117.26,18131970,116.52,117.8,116.49
12/23/16,116.52,14244050,115.59,116.52,115.59
12/22/16,116.29,26043820,116.35,116.51,115.64
12/21/16,117.06,23724430,116.8,117.4,116.78
12/20/16,116.95,21337310,116.74,117.5,116.68
12/19/16,116.64,27756760,115.8,117.38,115.75
12/16/16,115.97,44284660,116.47,116.5,115.645
12/15/16,115.82,46286150,115.38,116.73,115.23
12/14/16,115.19,33962370,115.04,116.2,114.98
12/13/16,115.19,43293350,113.84,115.92,113.75
12/12/16,113.3,26176690,113.29,115,112.49
12/9/16,113.95,34324350,112.31,114.7,112.31
12/8/16,112.12,27049830,110.86,112.43,110.6
12/7/16,111.03,29976030,109.26,111.19,109.16
12/6/16,109.95,26160560,109.5,110.36,109.19
12/5/16,109.11,34113880,110,110.03,108.25
12/2/16,109.9,26481320,109.17,110.09,108.85
12/1/16,109.49,37034520,110.365,110.94,109.03
11/30/16,110.52,36151450,111.6,112.2,110.27
11/29/16,111.46,28507780,110.78,112.03,110.07
11/28/16,111.57,27054320,111.43,112.465,111.39
11/25/16,111.79,11475920,111.13,111.87,110.95
11/23/16,111.23,27420550,111.36,111.51,110.33
11/22/16,111.8,25931710,111.95,112.42,111.4
11/21/16,111.73,29164190,110.12,111.99,110.01
11/18/16,110.06,28310840,109.72,110.54,109.66
11/17/16,109.95,27623150,109.81,110.35,108.83
11/16/16,109.99,58724080,106.7,110.23,106.6
11/15/16,107.11,32230590,106.57,107.68,106.1593
11/14/16,105.71,50901380,107.71,107.809,104.08
11/11/16,108.43,34117030,107.12,108.87,106.55
11/10/16,107.79,57097740,111.09,111.09,105.83
11/9/16,110.88,59118740,109.88,111.32,108.05
11/8/16,111.06,24129630,110.31,111.72,109.7
11/7/16,110.41,32361930,110.08,110.51,109.46
11/4/16,108.84,30790930,108.53,110.25,108.11
11/3/16,109.83,26538700,110.98,111.46,109.55
11/2/16,111.59,28174980,111.4,112.35,111.23
11/1/16,111.49,43403760,113.46,113.77,110.53
10/31/16,113.54,26378910,113.65,114.23,113.2
10/28/16,113.72,36792100,113.87,115.21,113.45
10/27/16,114.48,31396130,115.39,115.86,114.1
10/26/16,115.59,66028640,114.31,115.7,113.31
10/25/16,118.25,46820600,117.95,118.36,117.31
10/24/16,117.65,23492650,117.1,117.74,117
10/21/16,116.6,22527690,116.81,116.91,116.28
10/20/16,117.06,24100150,116.86,117.38,116.33
10/19/16,117.12,19977160,117.25,117.76,113.8
10/18/16,117.47,24308210,118.18,118.21,117.45
10/17/16,117.55,23583810,117.33,117.84,116.78
10/14/16,117.63,35626020,117.88,118.17,117.13
10/13/16,116.98,35041820,116.79,117.44,115.72
10/12/16,117.34,37512930,117.35,117.98,116.75
10/11/16,116.3,63963010,117.7,118.69,116.2
10/10/16,116.05,36087910,115.02,116.75,114.72
10/7/16,114.06,24336440,114.31,114.56,113.51
10/6/16,113.89,28508710,113.7,114.34,113.13
10/5/16,113.05,21400410,113.4,113.66,112.69
10/4/16,113,29707270,113.06,114.31,112.63
10/3/16,112.52,21634520,112.71,113.05,112.28
9/30/16,113.05,36340670,112.46,113.37,111.8
9/29/16,112.18,35850010,113.16,113.8,111.8
9/28/16,113.95,29608390,113.69,114.64,113.43
9/27/16,113.09,24587490,113,113.18,112.34
9/26/16,112.88,29800240,111.64,113.39,111.55
9/23/16,112.71,52411070,114.42,114.79,111.55
9/22/16,114.62,31048170,114.35,114.94,114
9/21/16,113.55,35951900,113.85,113.989,112.441
9/20/16,113.57,34494150,113.05,114.12,112.51
9/19/16,113.58,46937190,115.19,116.18,113.25
9/16/16,114.92,79763890,115.12,116.13,114.04
9/15/16,115.57,90398170,113.86,115.73,113.49
9/14/16,111.77,111186900,108.73,113.03,108.6
9/13/16,107.95,62080160,107.51,108.79,107.24
9/12/16,105.44,45114590,102.65,105.72,102.53
9/9/16,103.13,46461610,104.64,105.72,103.13
9/8/16,105.52,52955310,107.25,107.27,105.24
9/7/16,108.36,42250480,107.83,108.76,107.07
9/6/16,107.7,26645130,107.9,108.3,107.51
9/2/16,107.73,26393770,107.7,108,106.82
9/1/16,106.73,26675250,106.14,106.8,105.62
8/31/16,106.1,31639010,105.66,106.5699,105.64
8/30/16,106,24817940,105.8,106.5,105.5
8/29/16,106.82,24900130,106.62,107.44,106.29
8/26/16,106.94,27744300,107.41,107.95,106.31
8/25/16,107.57,25001730,107.39,107.88,106.68
8/24/16,108.03,23606240,108.565,108.75,107.68
8/23/16,108.85,21236850,108.59,109.32,108.53
8/22/16,108.51,25784420,108.86,109.1,107.85
8/19/16,109.36,25108890,108.77,109.69,108.36
8/18/16,109.08,21918340,109.23,109.6,109.02
8/17/16,109.22,25328680,109.1,109.37,108.34
8/16/16,109.38,33754680,109.63,110.23,109.21
8/15/16,109.48,25704330,108.14,109.54,108.08
8/12/16,108.18,18648700,107.78,108.44,107.78
8/11/16,107.93,27460070,108.52,108.93,107.85
8/10/16,108,23839880,108.71,108.9,107.76
8/9/16,108.81,26296260,108.23,108.94,108.01
8/8/16,108.37,28010430,107.52,108.37,107.16
8/5/16,107.48,39546610,106.27,107.65,106.18
8/4/16,105.87,26781730,105.58,106,105.28
8/3/16,105.79,30148360,104.81,105.84,104.77
8/2/16,104.48,33770220,106.05,106.07,104
8/1/16,106.05,38018910,104.41,106.15,104.41
7/29/16,104.21,27697970,104.19,104.55,103.68
7/28/16,104.34,38771840,102.83,104.45,102.82
7/27/16,102.95,92143920,104.265,104.35,102.75
7/26/16,96.67,53454620,96.82,97.97,96.42
7/25/16,97.34,40290580,98.25,98.84,96.92
7/22/16,98.66,28218240,99.26,99.3,98.31
7/21/16,99.43,32690080,99.83,101,99.13
7/20/16,99.96,26219110,100,100.46,99.735
7/19/16,99.87,23766360,99.56,100,99.34
7/18/16,99.83,36464530,98.7,100.13,98.6
7/15/16,98.78,30031410,98.92,99.3,98.5
7/14/16,98.79,38885980,97.39,98.99,97.32
7/13/16,96.87,25879680,97.41,97.67,96.84
7/12/16,97.42,24129530,97.17,97.7,97.12
7/11/16,96.98,23317990,96.75,97.65,96.73
7/8/16,96.68,28877500,96.49,96.89,96.05
7/7/16,95.94,24460850,95.7,96.5,95.62
7/6/16,95.53,30877540,94.6,95.66,94.37
7/5/16,94.99,27553750,95.39,95.4,94.46
7/1/16,95.89,25982080,95.49,96.465,95.33
6/30/16,95.6,35783320,94.44,95.77,94.3
6/29/16,94.4,36505420,93.97,94.55,93.63
6/28/16,93.59,40387960,92.9,93.66,92.14
6/27/16,92.04,45595680,93,93.05,91.5
6/24/16,93.4,75219710,92.91,94.655,92.65
6/23/16,96.1,32042290,95.94,96.29,95.25
6/22/16,95.55,29124140,96.25,96.89,95.35
6/21/16,95.91,35407050,94.94,96.35,94.676
6/20/16,95.1,34355970,96,96.57,95.03
6/17/16,95.33,60793260,96.62,96.65,95.3
6/16/16,97.55,31251870,96.45,97.75,96.07
6/15/16,97.14,29373050,97.82,98.41,97.03
6/14/16,97.46,31890740,97.32,98.475,96.75
6/13/16,97.34,37708360,98.69,99.12,97.1
6/10/16,98.83,31672220,98.53,99.3457,98.48
6/9/16,99.65,26575570,98.5,99.99,98.46
6/8/16,98.94,20839950,99.02,99.56,98.68
6/7/16,99.03,22378380,99.25,99.87,98.96
6/6/16,98.63,23265200,97.99,101.89,97.55
6/3/16,97.92,28487570,97.79,98.27,97.45
6/2/16,97.72,40170200,97.6,97.84,96.63
6/1/16,98.46,29139100,99.02,99.54,98.33
5/31/16,99.86,42268040,99.6,100.4,98.82
5/27/16,100.35,36299460,99.44,100.47,99.245
5/26/16,100.41,56293490,99.68,100.73,98.64
5/25/16,99.62,38258300,98.67,99.74,98.11
5/24/16,97.9,35074380,97.22,98.09,96.84
5/23/16,96.43,37977020,95.87,97.19,95.67
5/20/16,95.22,31834020,94.64,95.43,94.52
5/19/16,94.2,30417880,94.64,94.64,93.57
5/18/16,94.56,42009830,94.16,95.21,93.89
5/17/16,93.49,46858910,94.55,94.7,93.01
5/16/16,93.88,61192340,92.39,94.39,91.65
5/13/16,90.52,44223040,90,91.67,90
5/12/16,90.34,76183460,92.72,92.78,89.47
5/11/16,92.51,28641180,93.48,93.57,92.46
5/10/16,93.42,33653020,93.33,93.57,92.11
5/9/16,92.79,32895650,93,93.77,92.59
5/6/16,92.72,43665160,93.37,93.45,91.85
5/5/16,93.24,35850220,94,94.07,92.68
5/4/16,94.19,40984160,95.2,95.9,93.82
5/3/16,95.18,56770080,94.2,95.74,93.68
5/2/16,93.64,47844490,93.965,94.08,92.4
4/29/16,93.74,68388840,93.99,94.72,92.51
4/28/16,94.83,82107120,97.61,97.88,94.25
4/27/16,97.82,114436300,96,98.71,95.68
4/26/16,104.35,52979780,103.91,105.3,103.91
4/25/16,105.08,27997990,105,105.65,104.51
4/22/16,105.68,33655810,105.01,106.48,104.62
4/21/16,105.97,31416910,106.93,106.93,105.52
4/20/16,107.13,30576980,106.64,108.09,106.06
4/19/16,106.91,32340620,107.88,108,106.23
4/18/16,107.48,60784920,108.89,108.95,106.94
4/15/16,109.85,46873670,112.11,112.3,109.73
4/14/16,112.1,25364920,111.62,112.39,111.33
4/13/16,112.04,32771760,110.8,112.34,110.8
4/12/16,110.44,27150570,109.34,110.5,108.66
4/11/16,109.02,29357940,108.97,110.61,108.83
4/8/16,108.66,23553790,108.91,109.77,108.17
4/7/16,108.54,31735810,109.95,110.42,108.121
4/6/16,110.96,26178840,110.23,110.98,109.2
4/5/16,109.81,26560420,109.51,110.73,109.42
4/4/16,111.12,37322930,110.42,112.19,110.27
4/1/16,109.99,25820460,108.78,110,108.2
3/31/16,108.99,25763840,109.72,109.9,108.88
3/30/16,109.56,45547590,108.65,110.42,108.6
3/29/16,107.68,31154910,104.89,107.79,104.88
3/28/16,105.19,19354440,106,106.19,105.06
3/24/16,105.67,25568350,105.47,106.25,104.89
3/23/16,106.13,25686350,106.48,107.07,105.9
3/22/16,106.72,32345430,105.25,107.29,105.21
3/21/16,105.91,35454230,105.93,107.65,105.1401
3/18/16,105.92,43607120,106.34,106.5,105.19
3/17/16,105.8,34394830,105.52,106.47,104.96
3/16/16,105.97,38236730,104.61,106.31,104.59
3/15/16,104.58,40026250,103.96,105.18,103.85
3/14/16,102.52,25058280,101.91,102.91,101.78
3/11/16,102.26,27368840,102.24,102.28,101.5
3/10/16,101.17,33490630,101.41,102.24,100.15
3/9/16,101.12,27148530,101.31,101.58,100.27
3/8/16,101.03,31538710,100.78,101.76,100.4
3/7/16,101.87,35890740,102.39,102.83,100.96
3/4/16,103.01,46026600,102.37,103.75,101.37
3/3/16,101.5,36884490,100.58,101.7099,100.45
3/2/16,100.75,33136130,100.51,100.89,99.64
3/1/16,100.53,50303500,97.65,100.77,97.42
2/29/16,96.69,35131460,96.86,98.23,96.65
2/26/16,96.91,28949760,97.2,98.0237,96.58
2/25/16,96.76,27526040,96.05,96.76,95.25
2/24/16,96.1,36192150,93.98,96.38,93.32
2/23/16,94.69,31851180,96.4,96.5,94.55
2/22/16,96.88,34240470,96.31,96.9,95.92
2/19/16,96.04,35290570,96,96.7599,95.8
2/18/16,96.26,38866100,98.84,98.89,96.091
2/17/16,98.12,44811800,96.67,98.21,96.15
2/16/16,96.64,48032600,95.02,96.85,94.61
2/12/16,93.99,40323020,94.19,94.5,93.01
2/11/16,93.7,49979700,93.79,94.72,92.59
2/10/16,94.27,42288790,95.92,96.35,94.1
2/9/16,94.99,44282560,94.29,95.94,93.93
2/8/16,95.01,53920550,93.13,95.7,93.04
2/5/16,94.02,46315620,96.52,96.92,93.69
2/4/16,96.6,46418230,95.86,97.33,95.19
2/3/16,96.35,45870130,95,96.84,94.08
2/2/16,94.48,37190500,95.42,96.04,94.28
2/1/16,96.43,40814360,96.47,96.71,95.4
1/29/16,97.34,64332440,94.79,97.34,94.35
1/28/16,94.09,55622370,93.79,94.52,92.39
1/27/16,93.42,133059000,96.04,96.6289,93.34
1/26/16,99.99,71937310,99.93,100.88,98.07
1/25/16,99.44,51529980,101.52,101.53,99.21
1/22/16,101.42,65648660,98.63,101.46,98.37
1/21/16,96.3,52099200,97.06,97.88,94.94
1/20/16,96.79,72274300,95.1,98.1897,93.42
1/19/16,96.66,52960810,98.41,98.65,95.5
1/15/16,97.13,79356010,96.2,97.71,95.36
1/14/16,99.52,63000140,97.96,100.48,95.74
1/13/16,97.39,62285770,100.32,101.19,97.3
1/12/16,99.96,49046150,100.55,100.69,98.8399
1/11/16,98.53,49687870,98.97,99.06,97.34
1/8/16,96.96,70722000,98.55,99.11,96.76
1/7/16,96.45,80742460,98.68,100.13,96.43
1/6/16,100.7,68384270,100.56,102.37,99.87
1/5/16,102.71,55583140,105.75,105.85,102.41
1/4/16,105.35,67569090,102.61,105.368,102
12/31/15,105.26,40885480,107.01,107.03,104.82
12/30/15,107.32,25184090,108.58,108.7,107.18
12/29/15,108.74,30912260,106.96,109.43,106.86
12/28/15,106.82,26639930,107.59,107.69,106.1807
12/24/15,108.03,13596680,109,109,107.95
12/23/15,108.61,32618140,107.27,108.85,107.2
12/22/15,107.23,32728460,107.4,107.72,106.451
12/21/15,107.33,47507230,107.28,107.37,105.57
12/18/15,106.03,96197190,108.91,109.52,105.81
12/17/15,108.98,44654830,112.02,112.25,108.98
12/16/15,111.34,56157370,111.07,111.99,108.8
12/15/15,110.49,53168580,111.94,112.8,110.35
12/14/15,112.48,64678220,112.18,112.68,109.79
12/11/15,113.18,46810020,115.19,115.39,112.851
12/10/15,116.17,29158640,116.04,116.94,115.51
12/9/15,115.62,46301930,117.64,117.69,115.08
12/8/15,118.23,34275420,117.52,118.6,116.86
12/7/15,118.28,32063100,118.98,119.86,117.81
12/4/15,119.03,57717870,115.29,119.25,115.11
12/3/15,115.2,41511380,116.55,116.79,114.22
12/2/15,116.28,33316990,117.05,118.11,116.08
12/1/15,117.34,34806250,118.75,118.81,116.86
11/30/15,118.3,38063130,117.99,119.41,117.75
11/27/15,117.81,13046450,118.29,118.41,117.6
11/25/15,118.03,21341960,119.21,119.23,117.92
11/24/15,118.88,42747950,117.33,119.35,117.12
11/23/15,117.75,32445680,119.27,119.73,117.34
11/20/15,119.3,34135230,119.2,119.92,118.85
11/19/15,118.78,43233950,117.64,119.75,116.76
11/18/15,117.29,46559730,115.76,117.49,115.5
11/17/15,113.69,27584020,114.92,115.05,113.32
11/16/15,114.175,37979570,111.38,114.24,111
11/13/15,112.34,45555300,115.2,115.57,112.27
11/12/15,115.72,32461350,116.26,116.82,115.65
11/11/15,116.11,45179400,116.37,117.42,115.21
11/10/15,116.77,59029400,116.9,118.07,116.061
11/9/15,120.57,33829290,120.96,121.81,120.05
11/6/15,121.06,33009110,121.11,121.81,120.62
11/5/15,120.92,39483400,121.85,122.69,120.18
11/4/15,122,44829060,123.13,123.82,121.62
11/3/15,122.57,45479260,120.79,123.49,120.7
11/2/15,121.18,32152870,119.87,121.36,119.61
10/30/15,119.5,49305220,120.99,121.22,119.45
10/29/15,120.53,51106100,118.7,120.69,118.27
10/28/15,119.27,85436210,116.93,119.3,116.06
10/27/15,114.55,67673450,115.4,116.54,113.99
10/26/15,115.28,66139770,118.08,118.13,114.92
10/23/15,119.08,59251740,116.7,119.228,116.33
10/22/15,115.5,41430660,114.33,115.5,114.1
10/21/15,113.76,42276880,114,115.58,113.7
10/20/15,113.77,48929200,111.34,114.17,110.82
10/19/15,111.73,29723750,110.8,111.75,110.11